Report Number,row_id,URL,Congress,Accompanies,Title,Committee,Legislation Number,Sponsor,Date of Introduction,Committees,Latest Action,Latest Action Date,Number of Cosponsors,Amends Bill,Date Offered,Date Submitted,Date Proposed,Amends Amendment,Issue Date,Section,Volume,Number,Page,Meeting Title,Chamber,Meeting Date,Citation,Committee Print Date,Bill,House Communication Number,CR Date,Abstract,Senate Communication Number
0,row_11376,https://www.congress.gov/amendment/109th-congress/senate-amendment/2525,109th Congress (2005-2006),0,To provide for the temporary inapplicability of the Berry Amendment to procurements of speciality metals that are used to produce force protection equipment needed to prevent combat fatalities in Iraq and Afghanistan.,0,S.Amdt. 2525,"Smith, Gordon H. [Sen.-R-OR]",0,0,Amendment SA 2525 agreed to in Senate by Unanimous Consent. ,11/15/2005,0,S. 1042,0,11/15/2005,11/15/2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,row_11389,https://www.congress.gov/event/109th-congress/house-event/LC12885/text,109th,0,0,House Homeland Security,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MITIGATING CATASTROPHIC EVENTS THROUGH EFFECTIVE MEDICAL RESPONSE,House of Representatives,2005-10-20T04:00:00Z,0,0,0,0,0,0,0
0,row_11398,https://www.congress.gov/amendment/109th-congress/senate-amendment/2042,109th Congress (2005-2006),0,To recognize U.S. military personnel serving in Afghanistan and Iraq.,0,S.Amdt. 2042,"McConnell, Mitch [Sen.-R-KY]",0,0,Amendment SA 2042 agreed to in Senate by Unanimous Consent. ,10/5/2005,0,H.R. 2863,0,10/4/2005,10/5/2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,row_11395,https://www.congress.gov/event/109th-congress/house-event/LC12112/text,109th,0,0,Congressional-Executive Commission on China,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CONGRESSIONAL-EXECUTIVE COMMISSION ON CHINA ANNUAL REPORT 2005,House of Representatives,2005-10-11T04:00:00Z,0,0,0,0,0,0,0
0,row_11382,https://www.congress.gov/event/109th-congress/senate-event/LC11956/text,109th,0,0,"Senate Commerce, Science, and Transportation, Senate Energy and Natural Resources",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S.Hrg. 109-307 — ENERGY PRICES AND PROFITS,Senate,2005-11-09T05:00:00Z,0,0,0,0,0,0,0
0,row_11432,https://www.congress.gov/amendment/109th-congress/senate-amendment/1923,109th Congress (2005-2006),0,"To make available $4,000,000 from Research, Development, Test, and Evaluation, defense-wide, or oral anthrax/plague vaccine development.",0,S.Amdt. 1923,"Kennedy, Edward M. [Sen.-D-MA]",0,0,Amendment SA 1923 agreed to in Senate by Unanimous Consent. ,10/5/2005,1,H.R. 2863,0,9/30/2005,10/5/2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,row_11440,https://www.congress.gov/amendment/109th-congress/senate-amendment/1898,109th Congress (2005-2006),0,"To authorize the disposal and sale to qualified entities of up to 8,000,000 pounds of tungsten ores and concentrates from the National Defense Stockpile.",0,S.Amdt. 1898,"Santorum, Rick [Sen.-R-PA]",0,0,Amendment SA 1898 agreed to in Senate by Unanimous Consent. ,11/15/2005,0,S. 1042,0,9/29/2005,11/15/2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,row_11435,https://www.congress.gov/amendment/109th-congress/senate-amendment/1914,109th Congress (2005-2006),0,"To make available, from the amount appropriated in title III under the heading ?Other Procurement, Navy? up to $2,000,000 may be used for the Surface Sonar Dome Window Program.",0,S.Amdt. 1914,"Nelson, Bill [Sen.-D-FL]",0,0,Amendment SA 1914 agreed to in Senate by Voice Vote. ,10/5/2005,0,H.R. 2863,0,9/29/2005,10/5/2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,row_11457,https://www.congress.gov/amendment/109th-congress/senate-amendment/1659,109th Congress (2005-2006),0,To increase the appropriation for nationwide legal services field programs and to provide additional funds to programs providing legal services to the victims of Hurricane Katrina.,0,S.Amdt. 1659,"Harkin, Tom [Sen.-D-IA]",0,0,Amendment SA 1659 agreed to in Senate by Unanimous Consent. ,9/9/2005,10,H.R. 2862,0,9/8/2005,9/8/2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,row_11510,https://www.congress.gov/event/109th-congress/senate-event/LC13190/text,109th,0,0,"Senate Banking, Housing, and Urban Affairs",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S.Hrg. 109-676 — MONEY LAUNDERING AND TERROR FINANCING ISSUES IN THE MIDDLE EAST,Senate,2005-07-13T04:00:00Z,0,0,0,0,0,0,0
0,row_11555,https://www.congress.gov/amendment/109th-congress/senate-amendment/837,109th Congress (2005-2006),0,0,0,S.Amdt. 837,"Baucus, Max [Sen.-D-MT]",0,0,0,0,0,H.R. 6,0,6/21/2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,row_11552,https://www.congress.gov/event/109th-congress/house-event/LC12114/text,109th,0,0,Congressional-Executive Commission on China,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FORCED LABOR IN CHINA,House of Representatives,2005-06-22T04:00:00Z,0,0,0,0,0,0,0
0,row_11533,https://www.congress.gov/event/109th-congress/house-event/LC13356/text,109th,0,0,House Energy and Commerce,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"PRODUCT COUNTERFEITING: HOW FAKES ARE UNDERMINING U.S. JOBS, INNOVATION, AND CONSUMER SAFETY",House of Representatives,2005-06-25T04:00:00Z,0,0,0,0,0,0,0
0,row_11538,https://www.congress.gov/amendment/109th-congress/senate-amendment/990,109th Congress (2005-2006),0,To provide for a study relative to medical isotope production.,0,S.Amdt. 990,"Kyl, Jon [Sen.-R-AZ]",0,0,Amendment SA 990 as modified agreed to in Senate by Unanimous Consent. (text as modified: CR S7249-7250),6/23/2005,3,H.R. 6,0,6/23/2005,6/23/2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,row_11553,https://www.congress.gov/amendment/109th-congress/senate-amendment/839,109th Congress (2005-2006),0,To require any Federal agency that publishes a science-based climate change document that was significantly altered at White House request to make an unaltered final draft of the document publicly available for comparison.,0,S.Amdt. 839,"Lautenberg, Frank R. [Sen.-D-NJ]",0,0,Amendment SA 839 ruled non-germane by the chair. ,6/23/2005,4,H.R. 6,0,6/21/2005,6/21/2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,row_11584,https://www.congress.gov/amendment/109th-congress/senate-amendment/808,109th Congress (2005-2006),0,To establish a program to develop Fischer-Tropsch transportation fuels from Illinois basin coal.,0,S.Amdt. 808,"Obama, Barack [Sen.-D-IL]",0,0,Amendment SA 808 agreed to in Senate by Unanimous Consent. ,6/23/2005,1,H.R. 6,0,6/20/2005,6/23/2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,row_11606,https://www.congress.gov/event/109th-congress/senate-event/LC11969/text,109th,0,0,Senate Environment and Public Works,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S.Hrg. 109-896 — OVERSIGHT ON THE NUCLEAR REGULATORY COMMISSION,Senate,2005-05-26T04:00:00Z,0,0,0,0,0,0,0
0,row_11582,https://www.congress.gov/amendment/109th-congress/senate-amendment/810,109th Congress (2005-2006),0,To strike a provision relating to medical isotope production.,0,S.Amdt. 810,"Schumer, Charles E. [Sen.-D-NY]",0,0,Amendment SA 810 agreed to in Senate by Yea-Nay Vote. 52 - 46. Record Vote Number: 154. ,6/23/2005,2,H.R. 6,0,6/21/2005,6/23/2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,row_11602,https://www.congress.gov/event/109th-congress/house-event/LC12889/text,109th,0,0,House Homeland Security,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,THE PROMISE OF REGISTERED TRAVELER PART I and II,House of Representatives,2005-06-09T04:00:00Z,0,0,0,0,0,0,0
0,row_11647,https://www.congress.gov/event/109th-congress/house-event/LC11729/text,109th,0,0,House Energy and Commerce,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,THE DRUG FREE SPORTS ACT OF 2005,House of Representatives,2005-05-18T04:00:00Z,0,0,0,0,0,0,0
0,row_11656,https://www.congress.gov/committee-print/109th-congress/joint-committee-print/21118,109th,0,0,"jstx00, Joint Committee on Taxation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GENERAL EXPLANATION OF TAX LEGISLATION ENACTED IN THE 108TH CONGRESS,Joint,0,J.Prt. 109-5-05,2005-05-01T04:00:00Z,0,0,0,0,0
0,row_11711,https://www.congress.gov/amendment/109th-congress/senate-amendment/463,109th Congress (2005-2006),0,To require a quarterly report on audits conducted by the Defense Contract Audit Agency fo task or delivery order contracts and other contracts related to security and reconstruction activities in Iraq and Afghanistan and to address irregularities identified in such reports.,0,S.Amdt. 463,"Byrd, Robert C. [Sen.-D-WV]",0,0,Amendment SA 463 ruled non-germane by the chair. ,4/20/2005,0,H.R. 1268,0,4/15/2005,4/18/2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,row_11693,https://www.congress.gov/event/109th-congress/house-event/LC13410/text,109th,0,0,House Financial Services,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GENERATIONS WORKING TOGETHER: FINANCIAL LITERACY AND SOCIAL SECURITY REFORM,House of Representatives,2005-04-20T04:00:00Z,0,0,0,0,0,0,0
0,row_11747,https://www.congress.gov/amendment/109th-congress/senate-amendment/308,109th Congress (2005-2006),0,To increase the accountability and effectiveness of international police training.,0,S.Amdt. 308,"Salazar, Ken [Sen.-D-CO]",0,0,Amendment SA 308 proposed by Senator Salazar. (consideration: CR S3241; text: CR S3241) To increase the accountability and effectiveness of international police training.,4/6/2005,0,S. 600,0,4/6/2005,4/6/2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,row_11763,https://www.congress.gov/amendment/109th-congress/senate-amendment/290,109th Congress (2005-2006),0,To require aliens to affirm certain oaths prior to admission to the United States.,0,S.Amdt. 290,"Sessions, Jeff [Sen.-R-AL]",0,0,Amendment SA 290 proposed by Senator Sessions. (consideration: CR S3260-3261; text: CR S3260) To require aliens to affirm certain oaths prior to admission to the United States.,4/6/2005,0,S. 600,0,4/5/2005,4/6/2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,row_11762,https://www.congress.gov/amendment/109th-congress/senate-amendment/291,109th Congress (2005-2006),0,To strike the authority to provide living quarters and allowances to the United States Representative to the United Nations.,0,S.Amdt. 291,"Sessions, Jeff [Sen.-R-AL]",0,0,Amendment SA 291 proposed by Senator Sessions. (consideration: CR S3260-3261; text: CR S3260) To strike the authority to provide living quarters and allowances to the United States Representative to the United Nations.,4/6/2005,0,S. 600,0,4/5/2005,4/6/2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,row_11791,https://www.congress.gov/event/109th-congress/senate-event/LC13511/text,109th,0,0,Senate Appropriations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"S.Hrg. 109-177 — DEPARTMENTS OF TRANSPORTATION, TREASURY, THE JUDICIARY, HOUSING AND URBAN DEVELOPMENT, AND RELATED AGENCIES APPROPRIATIONS FOR FISCAL YEAR 2006",Senate,2005-03-15T05:00:00Z,0,0,0,0,0,0,0
0,row_11793,https://www.congress.gov/congressional-record/volume-151/issue-28/senate-section/article/S2484-1,0,0,"STATEMENTS ON INTRODUCED BILLS AND JOINT RESOLUTIONS; Congressional Record Vol. 151, No. 28",0,0,0,0,0,0,0,0,0,0,0,0,0,3/10/2005,0,151,28,S2484,0,0,0,0,0,0,0,0,0,0
0,row_11797,https://www.congress.gov/event/109th-congress/senate-event/LC13271/text,109th,0,0,Senate Armed Services,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S.Hrg. 109-22 — DEPARTMENT OF DEFENSE AUTHORIZATION FOR APPROPRIATIONS FOR FISCAL YEAR 2006,Senate,2005-03-09T05:00:00Z,0,0,0,0,0,0,0
0,row_11778,https://www.congress.gov/amendment/109th-congress/senate-amendment/273,109th Congress (2005-2006),0,To limit the availability of funds authorized for contributions for international peacekeeping activities.,0,S.Amdt. 273,"Lugar, Richard G. [Sen.-R-IN]",0,0,"Amendment SA 273, previously agreed to, was modified by Unanimous Consent. (consideration: CR S3188; text as modified: CR S3188)",4/5/2005,0,S. 600,0,4/5/2005,4/5/2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,row_11785,https://www.congress.gov/congressional-record/volume-151/issue-37/senate-section/article/S3221-3,0,0,"TEXT OF AMENDMENTS; Congressional Record Vol. 151, No. 37",0,0,0,0,0,0,0,0,0,0,0,0,0,4/5/2005,0,151,37,S3221,0,0,0,0,0,0,0,0,0,0
0,row_11803,https://www.congress.gov/event/109th-congress/house-event/LC12144/text,109th,0,0,House Budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MEMBERS' DAY,House of Representatives,2005-03-04T05:00:00Z,0,0,0,0,0,0,0
0,row_11812,https://www.congress.gov/congressional-record/volume-151/issue-20/senate-section/article/S1726-1,0,0,"BANKRUPTCY ABUSE PREVENTION AND CONSUMER PROTECTION ACT OF 2005; Congressional Record Vol. 151, No. 20",0,0,0,0,0,0,0,0,0,0,0,0,0,2/28/2005,0,151,20,S1726,0,0,0,0,0,0,0,0,0,0
0,row_11817,https://www.congress.gov/event/109th-congress/senate-event/LC11456/text,109th,0,0,"Senate Banking, Housing, and Urban Affairs",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S.Hrg. 109-54 — FEDERAL RESERVE'S FIRST MONETARY POLICY REPORT FOR 2005,Senate,2005-02-16T05:00:00Z,0,0,0,0,0,0,0
0,row_11865,https://www.congress.gov/congressional-record/volume-150/issue-127/house-section/article/H9187-1,0,0,"House of Representatives; Congressional Record Vol. 150, No. 127",0,0,0,0,0,0,0,0,0,0,0,0,0,10/8/2004,0,150,127,H9187,0,0,0,0,0,0,0,0,0,0
0,row_11866,https://www.congress.gov/amendment/108th-congress/senate-amendment/4042,108th Congress (2003-2004),0,To implement responsible subcommittee reorganization in the Committee on Appropriations.,0,S.Amdt. 4042,"Hutchison, Kay Bailey [Sen.-R-TX]",0,0,Amendment SA 4042 agreed to in Senate by Unanimous Consent. ,10/9/2004,0,S.Res. 445,0,10/7/2004,10/9/2004,S.Amdt. 4015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,row_11869,https://www.congress.gov/amendment/108th-congress/senate-amendment/3994,108th Congress (2003-2004),0,To clarify the jurisdiction of the Committee on Homeland Security and Governmental Affairs.,0,S.Amdt. 3994,"Chambliss, Saxby [Sen.-R-GA]",0,0,"Amendment SA 3994 as previously agreed to, was modified by Unanimous Consent. (text as modified: CR S10922)",10/9/2004,2,S.Res. 445,0,10/7/2004,10/7/2004,S.Amdt. 3981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,row_11870,https://www.congress.gov/amendment/108th-congress/senate-amendment/3989,108th Congress (2003-2004),0,To clarify the provisions relating to the jurisdiction of the Department of Homeland Security.,0,S.Amdt. 3989,"Grassley, Chuck [Sen.-R-IA]",0,0,"Amendment SA 3989 as previously agreed to, was modified by Unanimous Consent. (text as modified: CR S10922)",10/9/2004,1,S.Res. 445,0,10/7/2004,10/7/2004,S.Amdt. 3981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,row_11889,https://www.congress.gov/amendment/108th-congress/senate-amendment/3655,108th Congress (2003-2004),0,"To appropriate an additional $350,000,000 to improve the security at points of entry into the United States.",0,S.Amdt. 3655,"Schumer, Charles E. [Sen.-D-NY]",0,0,Amendment SA 3655 ruled out of order by the chair. ,9/14/2004,0,H.R. 4567,0,9/14/2004,9/14/2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,row_11886,https://www.congress.gov/amendment/108th-congress/senate-amendment/3658,108th Congress (2003-2004),0,To make a technical correction.,0,S.Amdt. 3658,"Domenici, Pete V. [Sen.-R-NM]",0,0,Amendment SA 3658 agreed to in Senate by Unanimous Consent. ,9/14/2004,0,H.R. 4567,0,9/14/2004,9/14/2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,row_11885,https://www.congress.gov/amendment/108th-congress/senate-amendment/3659,108th Congress (2003-2004),0,To require the Secretary of Agriculture to deploy disaster liaisons when requested by a Governor or appropriate State agency in a federally declared disaster area.,0,S.Amdt. 3659,"Talent, Jim [Sen.-R-MO]",0,0,Amendment SA 3659 agreed to in Senate by Unanimous Consent. ,9/14/2004,0,H.R. 4567,0,9/14/2004,9/14/2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,row_11890,https://www.congress.gov/amendment/108th-congress/senate-amendment/3653,108th Congress (2003-2004),0,To provide funds for transportation worker identification credentialing and for tracking trucks carrying hazardous material.,0,S.Amdt. 3653,"Reid, Harry [Sen.-D-NV]",0,0,Amendment SA 3653 as modified agreed to in Senate by Voice Vote. ,9/14/2004,0,H.R. 4567,0,9/14/2004,9/14/2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,row_11887,https://www.congress.gov/amendment/108th-congress/senate-amendment/3657,108th Congress (2003-2004),0,To provide for reporting by the Chief Financial Officer and the Chief Information Officer of the Department of Homeland Security.,0,S.Amdt. 3657,"Durbin, Richard J. [Sen.-D-IL]",0,0,Amendment SA 3657 agreed to in Senate by Unanimous Consent. ,9/14/2004,1,H.R. 4567,0,9/14/2004,9/14/2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,row_11904,https://www.congress.gov/amendment/108th-congress/senate-amendment/3636,108th Congress (2003-2004),0,"To provide emergency disaster assistance to agricultural producers in Florida and other States due to losses from hurricanes, droughts, freezes, floods, and other natural disasters.",0,S.Amdt. 3636,"Baucus, Max [Sen.-D-MT]",0,0,Amendment SA 3636 agreed to in Senate by Voice Vote. ,9/14/2004,15,H.R. 4567,0,9/14/2004,9/14/2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,row_11905,https://www.congress.gov/amendment/108th-congress/senate-amendment/3635,108th Congress (2003-2004),0,To provide a data-mining report to Congress.,0,S.Amdt. 3635,"Feingold, Russell D. [Sen.-D-WI]",0,0,Amendment SA 3635 agreed to in Senate by Unanimous Consent. ,9/14/2004,1,H.R. 4567,0,9/14/2004,9/14/2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,row_11907,https://www.congress.gov/amendment/108th-congress/senate-amendment/3633,108th Congress (2003-2004),0,To require a report on processes for issuing required permits for proposed liquefied gas marine terminals.,0,S.Amdt. 3633,"Reed, Jack [Sen.-D-RI]",0,0,Amendment SA 3633 agreed to in Senate by Unanimous Consent. ,9/14/2004,0,H.R. 4567,0,9/14/2004,9/14/2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,row_11906,https://www.congress.gov/amendment/108th-congress/senate-amendment/3634,108th Congress (2003-2004),0,To require reports on the Federal Air Marshals program.,0,S.Amdt. 3634,"Boxer, Barbara [Sen.-D-CA]",0,0,Amendment SA 3634 agreed to in Senate by Unanimous Consent. ,9/14/2004,0,H.R. 4567,0,9/14/2004,9/14/2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,row_11912,https://www.congress.gov/amendment/108th-congress/senate-amendment/3611,108th Congress (2003-2004),0,To ensure the fiscal year 2004 overtime cap applies to certain Customs Service employees.,0,S.Amdt. 3611,"Mikulski, Barbara A. [Sen.-D-MD]",0,0,Amendment SA 3611 agreed to in Senate by Unanimous Consent. ,9/14/2004,0,H.R. 4567,0,9/9/2004,9/14/2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,row_11895,https://www.congress.gov/amendment/108th-congress/senate-amendment/3646,108th Congress (2003-2004),0,To express the sense of the Senate that the Director of the Office for State and Local government Coordination and Preparedness be given limited authority to approve requests from the State Homeland Security Directors to reprogram Federal homeland security grant funds to address specific security requirements based on credible threat assessments.,0,S.Amdt. 3646,"Talent, Jim [Sen.-R-MO]",0,0,Amendment SA 3646 agreed to in Senate by Unanimous Consent. ,9/14/2004,1,H.R. 4567,0,9/14/2004,9/14/2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,row_11923,https://www.congress.gov/event/108th-congress/senate-event/LC14935/text,108th,0,0,"Senate Banking, Housing, and Urban Affairs",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S.Hrg. 108-887 — REGULATION NMS AND DEVELOPMENTS IN MARKET STRUCTURES,Senate,2004-07-21T04:00:00Z,0,0,0,0,0,0,0
0,row_11941,https://www.congress.gov/event/108th-congress/senate-event/LC15176/text,108th,0,0,Senate Foreign Relations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S.Hrg. 108-700 — U.S. POLICY TOWARD SOUTHEAST EUROPE: UNFINISHED BUSINESS IN THE BALKANS,Senate,2004-07-14T04:00:00Z,0,0,0,0,0,0,0
0,row_11970,https://www.congress.gov/event/108th-congress/house-event/LC13743/text,108th,0,0,House Government Reform,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DEFINING FEDERAL INFORMATION TECHNOLOGY RESEARCH AND DEVELOPMENT: WHO? WHERE? WHAT? WHY? AND HOW MUCH?,House of Representatives,2004-07-07T04:00:00Z,0,0,0,0,0,0,0
0,row_11987,https://www.congress.gov/amendment/108th-congress/senate-amendment/3481,108th Congress (2003-2004),0,To add the Director of Central Intelligence as an approving official for Department of Defense assistance to Iraq and Afghanistan military and security forces in certain cases.,0,S.Amdt. 3481,"Warner, John [Sen.-R-VA]",0,0,Amendment SA 3481 agreed to in Senate by Unanimous Consent. ,6/23/2004,0,S. 2400,0,6/23/2004,6/23/2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,row_11993,https://www.congress.gov/amendment/108th-congress/senate-amendment/3475,108th Congress (2003-2004),0,"To enable military family members to take time off to attend to deployment-related business, tasks, and other family issues.",0,S.Amdt. 3475,"Gregg, Judd [Sen.-R-NH]",0,0,SA 3475 fell when SA 3400 withdrawn. ,6/23/2004,0,S. 2400,0,6/23/2004,6/23/2004,S.Amdt. 3400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,row_11985,https://www.congress.gov/amendment/108th-congress/senate-amendment/3483,108th Congress (2003-2004),0,"To authorize, and authorize the appropriation of, $18,140,000 for military construction at Navy Weapons Station, Charleston, South Carolina, for the construction of a consolidated electronic integration and support facility to house the command and control systems engineering and design work of the Space and Naval Warfare Systems Center, Charleston, and to provide offsets, including the elimination of the authorization of appropriations of $10,358,000 for military construction at Charleston, South Carolina, for the construction of a readiness center for the Army National Guard.",0,S.Amdt. 3483,"Hollings, Ernest F. [Sen.-D-SC]",0,0,Amendment SA 3483 agreed to in Senate by Unanimous Consent. ,6/23/2004,0,S. 2400,0,6/23/2004,6/23/2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,row_11983,https://www.congress.gov/amendment/108th-congress/senate-amendment/3485,108th Congress (2003-2004),0,To direct the Attorney General to submit to the Committee on the Judiciary of the Senate all documents in the possession of the Department of Justice relating to the treatment and interrogation of individuals held in the custody of the United States.,0,S.Amdt. 3485,"Leahy, Patrick J. [Sen.-D-VT]",0,0,Amendment SA 3485 not agreed to in Senate by Yea-Nay Vote. 46 - 50. Record Vote Number: 144. ,6/23/2004,4,S. 2400,0,6/23/2004,6/23/2004,S.Amdt. 3387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,row_11986,https://www.congress.gov/amendment/108th-congress/senate-amendment/3482,108th Congress (2003-2004),0,To express the sense of the Senate regarding the return of members of the Armed Forces to active service upon rehabilitation from service-related injuries.,0,S.Amdt. 3482,"Warner, John [Sen.-R-VA]",0,0,Amendment SA 3482 agreed to in Senate by Unanimous Consent. ,6/23/2004,1,S. 2400,0,6/23/2004,6/23/2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,row_11997,https://www.congress.gov/amendment/108th-congress/senate-amendment/3469,108th Congress (2003-2004),0,To direct the Attorney General to submit to the Committee on the Judiciary of the Senate all documents in the possession of the Department of Justice relating to the treatment and interrogation of individuals held in the custody of the United States.,0,S.Amdt. 3469,"Reid, Harry [Sen.-D-NV]",0,0,Proposed amendment SA 3469 withdrawn in Senate. ,6/22/2004,0,S. 2400,0,6/22/2004,6/22/2004,S.Amdt. 3387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,row_11977,https://www.congress.gov/amendment/108th-congress/house-amendment/627,108th Congress (2003-2004),0,An amendment to reduce the appropriation for the Appalachian Regional Commission by $28.5 million and to retain $10 million for termination of the program.,0,H.Amdt. 627,"Hefley, Joel [Rep.-R-CO-5]",0,0,"By unanimous consent, the Hefley amendment was withdrawn. ",6/25/2004,0,H.R. 4614,6/25/2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,row_12004,https://www.congress.gov/amendment/108th-congress/senate-amendment/3453,108th Congress (2003-2004),0,To require the Secretary of Defense to prescribe and apply criteria for operationally realistic testing of fieldable prototypes developed under the ballistic missile defense spiral development program.,0,S.Amdt. 3453,"Warner, John [Sen.-R-VA]",0,0,Amendment SA 3453 agreed to in Senate by Yea-Nay Vote. 55 - 44. Record Vote Number: 125. ,6/17/2004,0,S. 2400,0,6/17/2004,6/17/2004,S.Amdt. 3354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,row_11995,https://www.congress.gov/congressional-record/volume-150/issue-88/senate-section/article/S7265-1,0,0,"NATIONAL DEFENSE AUTHORIZATION ACT FOR FISCAL YEAR 2005--Continued; Congressional Record Vol. 150, No. 88",0,0,0,0,0,0,0,0,0,0,0,0,0,6/23/2004,0,150,88,S7265,0,0,0,0,0,0,0,0,0,0
0,row_12024,https://www.congress.gov/amendment/108th-congress/senate-amendment/3355,108th Congress (2003-2004),0,To clarify the fiscal year 2004 funding level for a National Institute of Standards and Technology account.,0,S.Amdt. 3355,"Reed, Jack [Sen.-D-RI]",0,0,Amendment SA 3355 as modified agreed to in Senate by Unanimous Consent. (text as modified: CR S7271),6/23/2004,4,S. 2400,0,6/7/2004,6/22/2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,row_11991,https://www.congress.gov/amendment/108th-congress/senate-amendment/3477,108th Congress (2003-2004),0,"To provide for appropriate coordination in the preparation of the report on contractor performance of security, intelligence, law enforcement, and criminal justice functions, and to add other congressional committee recipients for the report.",0,S.Amdt. 3477,"Warner, John [Sen.-R-VA]",0,0,Amendment SA 3477 agreed to in Senate by Unanimous Consent. ,6/23/2004,0,S. 2400,0,6/23/2004,6/23/2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,row_12107,https://www.congress.gov/amendment/108th-congress/senate-amendment/2876,108th Congress (2003-2004),0,0,0,S.Amdt. 2876,"Hutchison, Kay Bailey [Sen.-R-TX]",0,0,0,0,2,S. 1637,0,3/22/2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,row_12153,https://www.congress.gov/event/108th-congress/senate-event/LC15187/text,108th,0,0,Senate Appropriations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S.Hrg. 108-676 — DEPARTMENT OF DEFENSE APPROPRIATIONS FOR FISCAL YEAR 2005,Senate,2004-03-01T05:00:00Z,0,0,0,0,0,0,0
0,row_12195,https://www.congress.gov/congressional-record/volume-149/issue-167/senate-section/article/S15084-2,0,0,"TEXT OF AMENDMENTS; Congressional Record Vol. 149, No. 167",0,0,0,0,0,0,0,0,0,0,0,0,0,11/18/2003,0,149,167,S15084,0,0,0,0,0,0,0,0,0,0
